"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5576892","Phase 0 - rapid depolarisation","2/349","34/11146",0.0588235294117647,1.8786448676892,0.922482036614256,0.28835895159701,0.727764169991087,0.636061694300913,"783/6323",2
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","3/349","60/11146",0.05,1.59684813753582,0.833399489806916,0.289870763946279,0.727764169991087,0.636061694300913,"8359/8366/8364",3
"R-HSA-110329","Cleavage of the damaged pyrimidine","3/349","60/11146",0.05,1.59684813753582,0.833399489806916,0.289870763946279,0.727764169991087,0.636061694300913,"8359/8366/8364",3
"R-HSA-73928","Depyrimidination","3/349","60/11146",0.05,1.59684813753582,0.833399489806916,0.289870763946279,0.727764169991087,0.636061694300913,"8359/8366/8364",3
"R-HSA-912446","Meiotic recombination","4/349","87/11146",0.0459770114942529,1.46836610348121,0.788475772544287,0.289961862857116,0.727764169991087,0.636061694300913,"8354/8359/8366/8364",4
"R-HSA-1234158","Regulation of gene expression by Hypoxia-inducible Factor","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"768",1
"R-HSA-1433617","Regulation of signaling by NODAL","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"130399",1
"R-HSA-193048","Androgen biosynthesis","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"5443",1
"R-HSA-196780","Biotin transport and metabolism","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"32",1
"R-HSA-2022923","Dermatan sulfate biosynthesis","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"1463",1
"R-HSA-2534343","Interaction With Cumulus Cells And The Zona Pellucida","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"22917",1
"R-HSA-2586552","Signaling by Leptin","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"3952",1
"R-HSA-351906","Apoptotic cleavage of cell adhesion  proteins","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"1828",1
"R-HSA-400451","Free fatty acids regulate insulin secretion","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"948",1
"R-HSA-5625970","RHO GTPases activate KTN1","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"3798",1
"R-HSA-5661231","Metallothioneins bind metals","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"4496",1
"R-HSA-71288","Creatine metabolism","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"1158",1
"R-HSA-8963693","Aspartate and asparagine metabolism","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"443",1
"R-HSA-9690406","Transcriptional regulation of testis differentiation","1/349","11/11146",0.0909090909090909,2.90336025006512,1.13546414876364,0.295379337962145,0.727764169991087,0.636061694300913,"268",1
"R-HSA-418346","Platelet homeostasis","4/349","88/11146",0.0454545454545455,1.45168012503256,0.764777713297434,0.297025769238999,0.727764169991087,0.636061694300913,"338/491/94235/22953",4
"R-HSA-421270","Cell-cell junction organization","4/349","88/11146",0.0454545454545455,1.45168012503256,0.764777713297434,0.297025769238999,0.727764169991087,0.636061694300913,"28513/9071/9074/9080",4
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","3/349","61/11146",0.0491803278688525,1.57067029921556,0.803495665115253,0.29847776189583,0.728817274766189,0.636982101810856,"1302/1297/9313",3
"R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/349","89/11146",0.0449438202247191,1.43536911239175,0.741370263069658,0.304110823826129,0.732530179771402,0.6402271594075,"8354/8359/8366/8364",4
"R-HSA-9816359","Maternal to zygotic transition (MZT)","5/349","117/11146",0.0427350427350427,1.36482746797933,0.7132037052662,0.304300406153904,0.732530179771402,0.6402271594075,"55211/8354/8359/8366/8364",5
"R-HSA-73929","Base-Excision Repair, AP Site Formation","3/349","62/11146",0.0483870967741935,1.54533690729273,0.774129604585747,0.307098762346575,0.732530179771402,0.6402271594075,"8359/8366/8364",3
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","4/349","90/11146",0.0444444444444444,1.4194205666985,0.718245910001461,0.311214252277876,0.732530179771402,0.6402271594075,"8354/8359/8366/8364",4
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression","4/349","90/11146",0.0444444444444444,1.4194205666985,0.718245910001461,0.311214252277876,0.732530179771402,0.6402271594075,"8354/8359/8366/8364",4
"R-HSA-73772","RNA Polymerase I Promoter Escape","4/349","90/11146",0.0444444444444444,1.4194205666985,0.718245910001461,0.311214252277876,0.732530179771402,0.6402271594075,"8354/8359/8366/8364",4
"R-HSA-1500620","Meiosis","5/349","119/11146",0.0420168067226891,1.34188919120657,0.674110921652556,0.316631512242904,0.732530179771402,0.6402271594075,"8354/8359/8366/8364/93426",5
"R-HSA-112308","Presynaptic depolarization and calcium channel opening","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"783",1
"R-HSA-196791","Vitamin D (calciferol) metabolism","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"1591",1
"R-HSA-209822","Glycoprotein hormones","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"3623",1
"R-HSA-2160916","Hyaluronan uptake and degradation","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"10894",1
"R-HSA-428643","Organic anion transporters","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"160728",1
"R-HSA-451306","Ionotropic activity of kainate receptors","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"83988",1
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"83988",1
"R-HSA-622323","Presynaptic nicotinic acetylcholine receptors","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"1146",1
"R-HSA-629594","Highly calcium permeable postsynaptic nicotinic acetylcholine receptors","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"55584",1
"R-HSA-8851680","Butyrophilin (BTN) family interactions","1/349","12/11146",0.0833333333333333,2.66141356255969,1.03524696303421,0.317463990952824,0.732530179771402,0.6402271594075,"153579",1
"R-HSA-2129379","Molecules associated with elastic fibres","2/349","37/11146",0.0540540540540541,1.72632231084953,0.795598512892511,0.32331171496746,0.743616944425158,0.649916927880259,"650/7448",2
"R-HSA-1912408","Pre-NOTCH Transcription and Translation","4/349","92/11146",0.0434782608695652,1.38856359785723,0.672817833987965,0.325465344602627,0.74616331415329,0.652142440361331,"8354/8359/8366/8364",4
"R-HSA-2892247","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation","1/349","13/11146",0.0769230769230769,2.4566894423628,0.94478664006457,0.338858374566751,0.764186917805505,0.667894966178282,"55211",1
"R-HSA-3270619","IRF3-mediated induction of type I IFN","1/349","13/11146",0.0769230769230769,2.4566894423628,0.94478664006457,0.338858374566751,0.764186917805505,0.667894966178282,"147945",1
"R-HSA-400511","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","1/349","13/11146",0.0769230769230769,2.4566894423628,0.94478664006457,0.338858374566751,0.764186917805505,0.667894966178282,"5122",1
"R-HSA-879415","Advanced glycosylation endproduct receptor signaling","1/349","13/11146",0.0769230769230769,2.4566894423628,0.94478664006457,0.338858374566751,0.764186917805505,0.667894966178282,"6288",1
"R-HSA-3214815","HDACs deacetylate histones","4/349","94/11146",0.0425531914893617,1.35901969151984,0.628438751721945,0.339757718014509,0.764186917805505,0.667894966178282,"8354/8359/8366/8364",4
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","4/349","94/11146",0.0425531914893617,1.35901969151984,0.628438751721945,0.339757718014509,0.764186917805505,0.667894966178282,"8354/8359/8366/8364",4
"R-HSA-1500931","Cell-Cell communication","6/349","153/11146",0.0392156862745098,1.2524299117928,0.565235742037915,0.346466213959686,0.773441970176951,0.67598382866281,"89/28513/9071/9074/9080/653509",6
"R-HSA-6802952","Signaling by BRAF and RAF1 fusions","3/349","67/11146",0.0447761194029851,1.43001325749476,0.634702435257077,0.350253374994901,0.773441970176951,0.67598382866281,"2243/2244/2266",3
"R-HSA-9670095","Inhibition of DNA recombination at telomere","3/349","67/11146",0.0447761194029851,1.43001325749476,0.634702435257077,0.350253374994901,0.773441970176951,0.67598382866281,"8359/8366/8364",3
"R-HSA-5693571","Nonhomologous End-Joining (NHEJ)","3/349","68/11146",0.0441176470588235,1.4089836507669,0.608178303006902,0.358864059390618,0.773441970176951,0.67598382866281,"8359/8366/8364",3
"R-HSA-189451","Heme biosynthesis","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"212",1
"R-HSA-190322","FGFR4 ligand binding and activation","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"152831",1
"R-HSA-200425","Carnitine metabolism","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"32",1
"R-HSA-2024101","CS/DS degradation","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"1463",1
"R-HSA-3322077","Glycogen synthesis","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"8908",1
"R-HSA-418359","Reduction of cytosolic Ca++ levels","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"491",1
"R-HSA-5578768","Physiological factors","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"4881",1
"R-HSA-5660526","Response to metal ions","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"4496",1
"R-HSA-5682910","LGI-ADAM interactions","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"9211",1
"R-HSA-71240","Tryptophan catabolism","1/349","14/11146",0.0714285714285714,2.28121162505117,0.862381614023093,0.359584003532547,0.773441970176951,0.67598382866281,"6999",1
"R-HSA-1630316","Glycosaminoglycan metabolism","5/349","126/11146",0.0396825396825397,1.26733979169509,0.542574376266938,0.360184943617408,0.773441970176951,0.67598382866281,"222537/266722/10894/1463/64579",5
"R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)","4/349","97/11146",0.0412371134020619,1.31698815466871,0.563726710682825,0.361228858441689,0.773441970176951,0.67598382866281,"8354/8359/8366/8364",4
"R-HSA-1474165","Reproduction","6/349","156/11146",0.0384615384615385,1.2283447211814,0.516363609917732,0.363276655194866,0.775497769921974,0.677780585803216,"8354/8359/8366/8364/93426/22917",6
"R-HSA-983712","Ion channel transport","7/349","186/11146",0.0376344086021505,1.20192870567212,0.499287226881986,0.364693067393954,0.776197483736982,0.678392131648768,"40/479/477/491/9635/10345/285175",7
"R-HSA-5619102","SLC transporter disorders","4/349","98/11146",0.0408163265306122,1.30354950002924,0.542627657949209,0.368384739654097,0.779516311213648,0.681292767754454,"6557/8671/60482/6530",4
"R-HSA-9006936","Signaling by TGFB family members","6/349","158/11146",0.0379746835443038,1.21279605382467,0.484321766080299,0.374510025995202,0.779516311213648,0.681292767754454,"130399/268/650/91851/3623/4618",6
"R-HSA-1170546","Prolactin receptor signaling","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"2690",1
"R-HSA-189483","Heme degradation","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"1244",1
"R-HSA-3134975","Regulation of innate immune responses to cytosolic DNA","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"147945",1
"R-HSA-391903","Eicosanoid ligand-binding receptors","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"5731",1
"R-HSA-5576893","Phase 2 - plateau phase","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"783",1
"R-HSA-5654228","Phospholipase C-mediated cascade; FGFR4","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"152831",1
"R-HSA-975577","N-Glycan antennae elongation","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"25834",1
"R-HSA-9819196","Zygotic genome activation (ZGA)","1/349","15/11146",0.0666666666666667,2.12913085004776,0.786726919453394,0.37966172386736,0.779516311213648,0.681292767754454,"55211",1
"R-HSA-375280","Amine ligand-binding receptors","2/349","42/11146",0.0476190476190476,1.52080775003411,0.607943971272505,0.380465184154768,0.779516311213648,0.681292767754454,"153/1131",2
"R-HSA-8955332","Carboxyterminal post-translational modifications of tubulin","2/349","42/11146",0.0476190476190476,1.52080775003411,0.607943971272505,0.380465184154768,0.779516311213648,0.681292767754454,"123624/113457",2
"R-HSA-9824585","Regulation of MITF-M-dependent genes involved in pigmentation","2/349","42/11146",0.0476190476190476,1.52080775003411,0.607943971272505,0.380465184154768,0.779516311213648,0.681292767754454,"54843/7306",2
"R-HSA-4551638","SUMOylation of chromatin organization proteins","3/349","71/11146",0.0422535211267606,1.34944913031196,0.531058629165424,0.384584258390551,0.784677812479536,0.685803890142298,"8359/8366/8364",3
"R-HSA-9730414","MITF-M-regulated melanocyte development","5/349","130/11146",0.0384615384615385,1.2283447211814,0.47081673131117,0.385185461946476,0.784677812479536,0.685803890142298,"257/5443/10891/54843/7306",5
"R-HSA-8939902","Regulation of RUNX2 expression and activity","3/349","72/11146",0.0416666666666667,1.33070678127985,0.506125580887599,0.393108287999623,0.79550037038758,0.695262743440537,"650/1749/10891",3
"R-HSA-139853","Elevation of cytosolic Ca2+ levels","1/349","16/11146",0.0625,1.99606017191977,0.716801958512335,0.399111733603259,0.79550037038758,0.695262743440537,"22953",1
"R-HSA-1834941","STING mediated induction of host immune responses","1/349","16/11146",0.0625,1.99606017191977,0.716801958512335,0.399111733603259,0.79550037038758,0.695262743440537,"147945",1
"R-HSA-3229121","Glycogen storage diseases","1/349","16/11146",0.0625,1.99606017191977,0.716801958512335,0.399111733603259,0.79550037038758,0.695262743440537,"8908",1
"R-HSA-391160","Signal regulatory protein family interactions","1/349","16/11146",0.0625,1.99606017191977,0.716801958512335,0.399111733603259,0.79550037038758,0.695262743440537,"653509",1
"R-HSA-392517","Rap1 signalling","1/349","16/11146",0.0625,1.99606017191977,0.716801958512335,0.399111733603259,0.79550037038758,0.695262743440537,"5567",1
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","3/349","73/11146",0.0410958904109589,1.31247792126231,0.481558791775104,0.401601924128679,0.79550037038758,0.695262743440537,"8359/8366/8364",3
"R-HSA-774815","Nucleosome assembly","3/349","73/11146",0.0410958904109589,1.31247792126231,0.481558791775104,0.401601924128679,0.79550037038758,0.695262743440537,"8359/8366/8364",3
"R-HSA-109704","PI3K Cascade","2/349","44/11146",0.0454545454545455,1.45168012503256,0.539706821132729,0.402770874768466,0.79550037038758,0.695262743440537,"152831/5140",2
"R-HSA-1566948","Elastic fibre formation","2/349","44/11146",0.0454545454545455,1.45168012503256,0.539706821132729,0.402770874768466,0.79550037038758,0.695262743440537,"650/7448",2
"R-HSA-373752","Netrin-1 signaling","2/349","44/11146",0.0454545454545455,1.45168012503256,0.539706821132729,0.402770874768466,0.79550037038758,0.695262743440537,"6585/137970",2
"R-HSA-1296071","Potassium Channels","4/349","103/11146",0.0388349514563107,1.24027039808607,0.440429645075118,0.404050890805877,0.795823992112128,0.695545586964464,"94235/3775/83795/3777",4
"R-HSA-9658195","Leishmania infection","6/349","164/11146",0.0365853658536585,1.16842546648962,0.390652099260167,0.408233037530087,0.799446685192404,0.698711799858128,"107/111/346562/94235/4620/5567",6
"R-HSA-9824443","Parasitic Infection Pathways","6/349","164/11146",0.0365853658536585,1.16842546648962,0.390652099260167,0.408233037530087,0.799446685192404,0.698711799858128,"107/111/346562/94235/4620/5567",6
"R-HSA-9609690","HCMV Early Events","5/349","135/11146",0.037037037037037,1.18285047224875,0.384282660211264,0.416359065017932,0.799446685192404,0.698711799858128,"8354/8359/8366/8364/113457",5
"R-HSA-196757","Metabolism of folate and pterines","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"10840",1
"R-HSA-2142845","Hyaluronan metabolism","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"10894",1
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"2890",1
"R-HSA-432142","Platelet sensitization by LDL","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"338",1
"R-HSA-9022699","MECP2 regulates neuronal receptors and channels","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"4986",1
"R-HSA-9034015","Signaling by NTRK3 (TRKC)","1/349","17/11146",0.0588235294117647,1.8786448676892,0.651794910939603,0.417953602873022,0.799446685192404,0.698711799858128,"4908",1
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression","4/349","105/11146",0.0380952380952381,1.21664620002729,0.400998473811963,0.418223861958999,0.799446685192404,0.698711799858128,"8354/8359/8366/8364",4
"R-HSA-5578749","Transcriptional regulation by small RNAs","4/349","105/11146",0.0380952380952381,1.21664620002729,0.400998473811963,0.418223861958999,0.799446685192404,0.698711799858128,"8354/8359/8366/8364",4
"R-HSA-9830369","Kidney development","2/349","46/11146",0.0434782608695652,1.38856359785723,0.474767232787274,0.424689271835889,0.806452477275152,0.704834821800974,"2668/3207",2
"R-HSA-9839373","Signaling by TGFBR3","2/349","46/11146",0.0434782608695652,1.38856359785723,0.474767232787274,0.424689271835889,0.806452477275152,0.704834821800974,"3623/4618",2
"R-HSA-427413","NoRC negatively regulates rRNA expression","4/349","106/11146",0.0377358490566038,1.20516840568741,0.381575145774747,0.425282091802885,0.806452477275152,0.704834821800974,"8354/8359/8366/8364",4
"R-HSA-983231","Factors involved in megakaryocyte development and platelet production","6/349","168/11146",0.0357142857142857,1.14060581252558,0.330139509165296,0.430643947396477,0.807831395263445,0.706039988183302,"8354/3043/3045/3798/5567/113457",6
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins","4/349","107/11146",0.0373831775700935,1.19390514955949,0.362341071447546,0.432318907114478,0.807831395263445,0.706039988183302,"8354/8359/8366/8364",4
"R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","3/349","77/11146",0.038961038961039,1.24429725002791,0.386732745565139,0.435209917562414,0.807831395263445,0.706039988183302,"8359/8366/8364",3
"R-HSA-6783783","Interleukin-10 signaling","2/349","47/11146",0.0425531914893617,1.35901969151984,0.443431429637829,0.435491416352484,0.807831395263445,0.706039988183302,"6364/1440",2
"R-HSA-159418","Recycling of bile acids and salts","1/349","18/11146",0.0555555555555556,1.77427570837313,0.591050416168637,0.436206293375072,0.807831395263445,0.706039988183302,"2172",1
"R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","1/349","18/11146",0.0555555555555556,1.77427570837313,0.591050416168637,0.436206293375072,0.807831395263445,0.706039988183302,"113457",1
"R-HSA-209776","Metabolism of amine-derived hormones","1/349","18/11146",0.0555555555555556,1.77427570837313,0.591050416168637,0.436206293375072,0.807831395263445,0.706039988183302,"5409",1
"R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","1/349","18/11146",0.0555555555555556,1.77427570837313,0.591050416168637,0.436206293375072,0.807831395263445,0.706039988183302,"4050",1
"R-HSA-8964315","G beta:gamma signalling through BTK","1/349","18/11146",0.0555555555555556,1.77427570837313,0.591050416168637,0.436206293375072,0.807831395263445,0.706039988183302,"94235",1
"R-HSA-1912422","Pre-NOTCH Expression and Processing","4/349","108/11146",0.037037037037037,1.18285047224875,0.34329222572985,0.439332443226664,0.811083384385365,0.708882207951777,"8354/8359/8366/8364",4
"R-HSA-5693606","DNA Double Strand Break Response","3/349","78/11146",0.0384615384615385,1.2283447211814,0.363835357469221,0.443505738574434,0.811083384385365,0.708882207951777,"8359/8366/8364",3
"R-HSA-112399","IRS-mediated signalling","2/349","48/11146",0.0416666666666667,1.33070678127985,0.412802727417597,0.446183329291358,0.811083384385365,0.708882207951777,"152831/5140",2
"R-HSA-2672351","Stimuli-sensing channels","4/349","109/11146",0.036697247706422,1.17199863305381,0.324424707908225,0.446320890148502,0.811083384385365,0.708882207951777,"40/9635/10345/285175",4
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression","4/349","109/11146",0.036697247706422,1.17199863305381,0.324424707908225,0.446320890148502,0.811083384385365,0.708882207951777,"8354/8359/8366/8364",4
"R-HSA-73854","RNA Polymerase I Promoter Clearance","4/349","109/11146",0.036697247706422,1.17199863305381,0.324424707908225,0.446320890148502,0.811083384385365,0.708882207951777,"8354/8359/8366/8364",4
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","4/349","110/11146",0.0363636363636364,1.16134410002605,0.305734736673971,0.453282492476883,0.811083384385365,0.708882207951777,"8354/8359/8366/8364",4
"R-HSA-190872","Transport of connexons to the plasma membrane","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"113457",1
"R-HSA-197264","Nicotinamide salvaging","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"160728",1
"R-HSA-389661","Glyoxylate metabolism and glycine degradation","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"54363",1
"R-HSA-392851","Prostacyclin signalling through prostacyclin receptor","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"94235",1
"R-HSA-5423646","Aflatoxin activation and detoxification","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"1553",1
"R-HSA-888590","GABA synthesis, release, reuptake and degradation","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"6616",1
"R-HSA-8964038","LDL clearance","1/349","19/11146",0.0526315789473684,1.68089277635349,0.534032493097587,0.453888177236691,0.811083384385365,0.708882207951777,"338",1
"R-HSA-9012852","Signaling by NOTCH3","2/349","49/11146",0.0408163265306122,1.30354950002924,0.382847634522579,0.456761313992992,0.812392041914186,0.710025967097067,"2173/171558",2
"R-HSA-73864","RNA Polymerase I Transcription","4/349","111/11146",0.036036036036036,1.15088154056635,0.287218645384478,0.460215549247926,0.812392041914186,0.710025967097067,"8354/8359/8366/8364",4
"R-HSA-5621481","C-type lectin receptors (CLRs)","5/349","143/11146",0.034965034965035,1.11667701925582,0.252463725798048,0.46563237174226,0.812392041914186,0.710025967097067,"283463/4583/4588/118430/5567",5
"R-HSA-190241","FGFR2 ligand binding and activation","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"83888",1
"R-HSA-199220","Vitamin B5 (pantothenate) metabolism","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"5169",1
"R-HSA-2022870","Chondroitin sulfate biosynthesis","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"1463",1
"R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"1463",1
"R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"1463",1
"R-HSA-388844","Receptor-type tyrosine-protein phosphatases","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"8499",1
"R-HSA-418217","G beta:gamma signalling through PLC beta","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"94235",1
"R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"1463",1
"R-HSA-5654719","SHC-mediated cascade:FGFR4","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"152831",1
"R-HSA-5654720","PI-3K cascade:FGFR4","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"152831",1
"R-HSA-8964616","G beta:gamma signalling through CDC42","1/349","20/11146",0.05,1.59684813753582,0.480297705839494,0.471017055294065,0.812392041914186,0.710025967097067,"94235",1
"R-HSA-3781865","Diseases of glycosylation","5/349","144/11146",0.0347222222222222,1.10892231773321,0.236517619334025,0.471711508208237,0.812392041914186,0.710025967097067,"283463/4583/4588/118430/1463",5
"R-HSA-5610787","Hedgehog 'off' state","4/349","113/11146",0.0353982300884956,1.13051195577757,0.250693982562617,0.473989493170285,0.81434821356726,0.711735649858741,"107/111/5567/113457",4
"R-HSA-5620920","Cargo trafficking to the periciliary membrane","2/349","51/11146",0.0392156862745098,1.2524299117928,0.324835473070327,0.477562384534218,0.816551511205989,0.713661319308992,"2847/6753",2
"R-HSA-9856649","Transcriptional and post-translational regulation of MITF-M expression and activity","2/349","51/11146",0.0392156862745098,1.2524299117928,0.324835473070327,0.477562384534218,0.816551511205989,0.713661319308992,"257/5443",2
"R-HSA-1606322","ZBP1(DAI) mediated induction of type I IFNs","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"147945",1
